Date,wse,flag
2023-09-02 18:29:00,396.5411,0
2023-09-05 05:24:56,396.5522,0
2023-10-14 11:59:08,400.5017,0
2023-10-16 22:55:03,400.3475,0
2023-11-04 08:44:13,400.2062,0
2023-11-06 19:40:09,400.2164,0
2023-11-25 05:29:18,399.7153,1
2023-11-27 16:25:14,399.6478,0
2023-12-16 02:14:21,399.3605,1
2023-12-18 13:10:18,399.31,0
2024-01-05 22:59:28,398.6415,0
2024-01-08 09:55:24,398.7225,0
2024-01-26 19:44:34,397.9573,1
2024-02-16 16:29:39,397.2792,0
2024-02-19 03:25:35,397.1182,0
2024-03-08 13:14:43,396.6201,1
2024-03-11 00:10:38,396.5771,0
2024-03-29 09:59:47,395.5622,0
2024-03-31 20:55:42,395.4283,0
2024-04-19 06:44:53,395.1748,0
2024-04-21 17:40:48,395.296,0
2024-05-10 03:29:56,394.9501,0
2024-05-12 14:25:52,394.7576,0
2024-05-31 00:15:02,394.4375,0
2024-06-02 11:10:58,394.3436,0
2024-06-20 21:00:06,394.0941,0
2024-06-23 07:56:02,394.0214,0
2024-07-11 17:45:10,394.0598,0
2024-07-14 04:41:05,393.9941,0
2024-08-01 14:30:14,396.9254,0
2024-08-04 01:26:10,397.8321,0
2024-08-22 11:15:18,399.0839,0
2024-08-24 22:11:14,399.6036,0
2024-09-12 08:00:24,399.8859,0
2024-09-14 18:56:20,399.7967,0
2024-10-03 04:45:33,400.0047,0
2024-10-05 15:41:28,400.2476,0
2024-10-24 01:30:36,400.4144,1
2024-10-26 12:26:32,400.3506,0
2024-11-13 22:15:40,400.1066,1
2024-11-16 09:11:36,400.1902,0
2024-12-04 19:00:45,399.2634,1
2024-12-07 05:56:40,399.2074,0
2024-12-25 15:45:50,398.423,0
2024-12-28 02:41:46,398.2236,0
2025-01-15 12:30:53,397.4289,1
2025-01-17 23:26:49,397.235,0
2025-02-05 09:15:57,396.1324,0
2025-02-07 20:11:52,395.9135,0
2025-03-19 02:46:08,393.7175,1
2025-03-21 13:42:03,393.5418,0
2025-04-08 23:31:11,393.4097,1
2025-04-11 10:27:07,393.3159,0
2025-04-29 20:16:17,392.9858,1
2025-05-02 07:12:12,392.9175,0
2025-05-20 17:01:21,392.6009,0
2025-05-23 03:57:17,392.4788,0
2025-06-10 13:46:26,392.2516,0
2025-06-13 00:42:22,392.1178,0
2025-07-01 10:31:32,392.2787,0
2025-07-03 21:27:28,392.2812,0
2025-07-22 07:16:38,392.3131,0
2025-07-24 18:12:33,392.4982,0
2025-08-12 04:01:41,394.4527,0
2025-08-14 14:57:37,394.4578,0
2025-09-02 00:46:47,397.4552,0
2025-09-04 11:42:42,399.5298,0
2025-09-22 21:31:49,399.927,0
2025-09-25 08:27:45,399.817,0
2025-10-13 18:16:54,399.7356,0
2025-11-03 15:02:00,399.871,0
2025-11-06 01:57:56,399.9062,0
2025-11-24 11:47:03,399.056,0
2025-11-26 22:42:59,398.9793,0
2025-12-15 08:32:06,397.8703,1
2026-01-05 05:17:13,396.6665,0
2026-01-07 16:13:08,396.4536,0
2026-01-26 02:02:17,395.2727,0
2026-01-28 12:58:13,394.9544,0
2026-02-15 22:47:21,393.1881,0
2026-02-18 09:43:17,393.1354,0
2026-03-08 19:32:29,391.1359,1
2026-03-11 06:28:25,390.8852,0
2026-03-29 16:17:33,390.9172,0
2026-04-01 03:13:28,390.7966,0
2026-04-19 13:02:39,390.3094,1
2026-04-21 23:58:34,390.521,0
2026-05-10 09:47:43,390.3105,0
2026-05-12 20:43:38,390.1323,0
2026-05-31 06:32:46,388.9946,1
2026-06-02 17:28:42,390.0974,0
2026-06-21 03:17:52,390.0167,0
2026-06-23 14:13:48,390.0548,0
2026-07-12 00:02:56,393.5084,0
2026-07-14 10:58:51,393.413,0
